"City";"IRIS";"X11100";"X11210";"X11220";"X11230";"X11240";"X11300";"X12100";"X12210";"X12220";"X12230";"X12300";"X12400";"X13100";"X13300";"X13400";"X14100";"X14200";"X21000";"X22000";"X23000";"X24000";"X25000";"X31000";"X32000";"X33000";"X40000";"X50000"
"Bordeaux";330390107;0,266391402101881;0,189949227912929;0,00276236297462881;0;0;0;0,105837850800341;0;0,0613044358253127;0;0;0;0;0;0,0155673476336427;0,0087875312212565;0,0000243973802253604;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330390108;0,192274835162015;0,188591560701747;0,000256041404090822;0;0;0;0,0298943566640761;0;0,0468113496783098;0;0;0;0;0;0;0,0585177569197007;0,00383992696098238;0;0;0,000244748715505004;0;0;0;0;0;0;0
"Bordeaux";330390109;0,0973806648206143;0,244785479775446;0,0518756377663091;0;0;0;0,0586005080359683;0,0783517708272915;0,102110911504583;0,045050752482675;0;0;0;0;0;0,149375789071395;0,178083897300005;0;0;0,0975298141428381;0;0;0,0599507072433643;0;0;0;0,265219606577721
"Bordeaux";330390110;0;0,000120518494978547;0,00821885220199823;0;0;0;0,99818382931239;0,148172341206495;0,135652120933099;0,276012616628286;0,0324780849554501;0;0,0150527666619234;0,0441080334356129;0,0146569757026061;0,190083231341751;0,00114924254544824;0;0;0,30095487592681;0;0;0,0371672642778773;0;0;0;0,388346315955142
"Bordeaux";330560101;0,063317107298255;0,511633865642379;0,687796951368923;0,439878343067624;0,0318511046726406;0,0374068427506983;0,292940948457971;0;0,284330862681428;0,0175216635167962;0;0;0,139735922998782;0,000401538846775889;0,0506876723770648;0,111396010815415;0,0585235139614772;0,808832235941798;0,586079123867291;1,07149827268573;0;0;3,29724017274768;0,279029663768437;0;0;0,247462405064911
"Bordeaux";330560102;0,0124160305306148;0,609808834163262;0,218835424244372;0,0572017934330136;0;0;0,199527491781251;0;0,140705202820068;0,0120884045257717;0;0;0;0;0,00694790363872424;0,114133558232083;0;0,0761563411822177;0,414798064683648;0,437345057332366;0;0;0,0616396698646946;0;0;0;0
"Bordeaux";330560103;0,0479347632322731;0,390267277196602;0,0287083335061036;0,0081286027899459;0,00411917640292645;0,0103051889175624;0,162227055425593;0;0,107341532163905;0;0;0;0;0;0,0226311699653268;0,0560847423735447;0,00328389492200315;0,36130186090672;0,166972116825522;0,562176441142082;0;0;0,542861514964316;0,00122056693447288;0;0;0,0876057745503234
"Bordeaux";330560104;0,0495670865785058;0,821336490186263;0,110977513193017;0;0;0;0,239119420293269;0;0,186527060499071;0,0187878999797087;0;0;0;0;0,0210523167370539;0,163932679087611;0,10926070045761;0,00913593336050883;0,0469228260220322;0,0917092918912342;0;0;0,016073822267184;0;0;0;0
"Bordeaux";330560105;0,0205485217920188;0,576575615119773;0,336620077499619;0,0670884408195699;0,00721004806935787;0;0,0897961661709186;0;0,131352366568426;0;0;0;0;0,0129199250884485;0;0,0937585991244833;0,0148926624457105;0,00793559980967641;0,0236045634116977;0,0350130573004596;0;0;0,0286997337494065;0;0;0;0
"Bordeaux";330560106;0,00593108671112359;0,091781667321359;0,00545784715651721;0,00255068203442753;0,0131388710661344;0;1,77773307713648;0;0,181875877458496;0,0206952445902709;0;0;0;0;0;0;0,0234394539899528;0,392978735431181;0,335527543382234;0,256129419727933;0;0;0,256151862133052;0,0481560993519276;0;0;0,0516737759522703
"Bordeaux";330560107;0;0;0;0;0;0,0138527159573315;0,465495970574901;0;0,111339026516956;0;0,0017515937259905;0;0,398204853278359;0,10951315825244;0;0;0,163697912211608;3,18480555977807;1,94189796166728;2,37835055340928;0;0;1,50034255851628;0,312164329172818;0;0,139544307719175;2,66065762909623
"Bordeaux";330630101;0,000694871261760592;0,1161755920761;0;0;0;0;2,03422706067709;0,11843339803848;0,331350881272217;0;0;0;0,0161205754224062;0,0594817468931377;0;0,602055663713135;1,93461817298235;0,201190024591463;0,297119194619494;1,15403017703577;0;0;0,243315303241136;0,974010086766915;0;0;1,55314839886285
"Bordeaux";330630103;0,067129378363443;0,130994054464395;0;0;0;0;0,258981782245986;0;0,139426545353535;0,0481864368038019;0;0;0;0,000677441811107099;0;0,0632745258373972;0,0288592138569145;0,0479963573474288;0;0,0578794160973038;0;0;0,0651373236400811;0;0;0;0,0344100585792549
"Bordeaux";330630201;0,072424333324986;0,016004803367272;0;0;0;0;1,67227553318888;0,0404013018974496;0,217801991526385;0;0,542871209723076;0;0;0;0;0,0146941012078114;0,0261684050114676;0,0518260606557252;0,127765629003884;0,137498089131614;0;0;0,0650821713472437;0,0361006178654567;0;0;0,593839645236861
"Bordeaux";330630202;0,232342204630093;0,0437516049601317;0;0;0;0;0,174311753993624;0;0,0566384571680668;0;0,079766693494983;0;0;0;0;0,00896950803225004;0,0460635193746351;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630203;0,25363709184086;0,0936550233257692;0;0;0;0;0,021215532825578;0;0,0667769345112821;0;0;0;0;0;0;0,00000269437945727259;0,00813146243394911;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630204;0,0355187201090977;0,0310079905752004;0;0;0;0;0,115113843177131;0,012492731320614;0,0216807119028914;0;0,220761119163821;0;0;0;0;0,0492833906023353;0,00688731525857747;0,0267700592169991;0;0,108432378761247;0;0;0;0;0;0;0,495906509759367
"Bordeaux";330630301;0,174219118393051;0,0163750825343058;0;0;0;0;0,101371144496433;0;0,0845692760980334;0;0,155141548196444;0;0;0;0,00698239977921546;0,00359082610474899;0;0;0;0;0;0;0;0;0;0;0,137476040036134
"Bordeaux";330630302;0,148050434695707;0;0;0;0;0;0,134050088625397;0;0,0625493766740619;0;0;0;0;0;0;0,00443295025411248;0;0;0;0;0;0;0;0;0;0;0,181677000229058
"Bordeaux";330630303;0,107936614209693;0,0175528091202863;0;0;0;0;0,0991203398815822;0;0,0337111563893425;0;0,100093262128886;0;0;0;0;0,0105416906953081;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630305;0,120310422040422;0,00319858303255402;0;0;0;0;0,0573259773616561;0;0,0389603779414819;0;0;0;0;0;0;0,0478898147393668;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630306;0,103264647178816;0;0;0;0;0;0,0367453067659512;0;0,0357341606624706;0;0;0;0;0;0;0,0540607582761049;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630307;0,12545077450551;0,000358750946026295;0;0;0;0;0,0619376921451064;0;0,0318549231987409;0;0;0;0;0;0;0,0118316483284484;0,00902940693962574;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630308;0,0428218740573367;0,0261798869089792;0;0;0;0;0,0650346994313786;0;0,0323393158648628;0;0;0;0;0;0;0,0000165878271013498;0,0272482648151442;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630309;0,115594607730699;0;0;0;0;0;0,0290627213064264;0;0,0467195372346649;0;0;0;0;0;0;0,0388206468042471;0;0;0;0;0;0;0;0;0;0;0,125811709006906
"Bordeaux";330630310;0,0987758699129778;0,0414444650646974;0;0;0;0;0,0158406614993674;0;0,0305609728962982;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630311;0,10088926108642;0;0;0;0;0;0,0023837300646452;0;0,0278066022805003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630312;0,215496241007989;0,0283102319723323;0;0;0;0;0,0773141391067721;0;0,0413815736050741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630313;0,167190368305314;0;0;0;0;0;0,11912191056809;0;0,0553103721677022;0;0,111323340606652;0;0;0;0;0;0,052432150708586;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630401;0,140789365686782;0,0145562801025696;0;0;0;0;0,247855573405683;0;0,207489506992768;0,140431494583994;1,35510254476028;0;0;0;0,029230443501691;0,119762778397448;0,0037618439691306;0;0;0,038156359053947;0;0;0;0;0;0;0,875044602717847
"Bordeaux";330630402;0,198343821495341;0,047793877681995;0;0;0;0;0,00237488814640697;0;0,0388348231072067;0;0;0;0;0;0;0,00378946047019622;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630403;0,331497832404902;0,0442669356258575;0;0;0;0;0,0899651102564781;0;0,104912199740621;0,0158754795376062;0;0;0;0;0,0033388597638905;0;0,0202637738745213;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630404;0,0326255540227434;0,0785518947887662;0;0;0;0;0,0522174686474782;0;0,0753698491033423;0;0;0;0;0;0,000130138299749698;0,0351623661859908;0,0246768200527564;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630405;0,235862133511822;0,0653161396546047;0;0;0;0;0,614169786215953;0;0,176870060995489;0,0308451444217563;0;0;0;0;0,00686400970089808;0,0677092301405554;0,0239883670246154;0;0;0,0420470081246039;0;0;0;0;0;0;0,61274592819716
"Bordeaux";330630501;0,0967036170859142;0;0;0;0;0;0,0948200907306885;0;0,0360727718244727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630502;0,111902872322306;0;0;0;0;0;0,00761200606848299;0;0,051002734178968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,034131919562161
"Bordeaux";330630503;0,103382810380678;0;0;0;0;0;0,0115784522754324;0;0,0263622906518672;0;0;0;0;0;0;0,00336162548673153;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630504;0,0978883151314563;0;0;0;0;0;0,00607792634525395;0;0,0289394680286212;0;0;0;0;0;0;0,000661418678328395;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630505;0,0517027912903986;0;0;0;0;0;0,00640140566119738;0;0,0754932417785161;0;0;0;0;0;0;0,0108729517728998;0;0;0;0;0;0;0;0;0;0;0,107261860815825
"Bordeaux";330630506;0,145745885701682;0;0;0;0;0;0,00276619759128382;0;0,0295522423285281;0;0;0;0;0;0;0,00143128532969952;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630507;0,164742569022922;0,00766846273123063;0;0;0;0;0,0225856981647729;0;0,081937913026981;0;0;0;0;0;0;0,135080311885955;0;0;0;0;0;0;0;0;0;0;0,0412851977488399
"Bordeaux";330630508;0,0937584196874484;0;0;0;0;0;0,0374238264698343;0;0,0380610907696056;0;0;0;0;0;0;0,00903226303312345;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630601;0,200441870014415;0,00680612126547936;0;0;0;0;0,00267255171372741;0;0,0337478658798012;0;0;0;0;0;0;0,00796489047068357;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630602;0,119101228033869;0,00817037181513012;0;0;0;0;0,00726819554474506;0;0,0365252689389021;0;0;0;0;0;0;0,103831462519288;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630603;0,107127970904157;0,0709024527062588;0;0;0;0;0,0322111732553309;0;0,0378454134209482;0;0;0;0;0;0;0,0417412390190344;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630604;0,0990048341164212;0,0595130428472161;0;0;0;0;0,0567409328407161;0;0,0225277479465496;0;0;0;0;0;0;0,0107828020436987;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630605;0,13747884374322;0,0230084251330058;0;0;0;0;0,0193344890122809;0;0,0287670500263265;0;0;0;0;0;0;0,00625877424733341;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630606;0,158532511094168;0,0280313265711383;0;0;0;0;0,0438057807028517;0;0,0362097677083579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Bordeaux";330630607;0,120470272915696;0,0166931947960167;0;0;0;0;0,00618168586840481;0;0,0224414690307503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
